filename,class,xmin,ymin,xmax,ymax,z_true
006618.txt,Car,559.93,177.36,588.27,204.85,40.47
006619.txt,Car,619.93,178.13,653.63,201.82,49.2
006619.txt,Car,425.35,184.85,490.21,222.38,32.48
006619.txt,Car,462.01,176.64,516.29,216.48,37.2
006619.txt,Car,664.41,175.3,697.22,204.83,40.99
006619.txt,Car,1003.65,160.74,1107.66,194.59,31.14
006620.txt,Car,358.75,177.45,457.99,215.06,30.21
006620.txt,Car,437.94,168.47,512.58,200.57,44.58
006620.txt,Car,495.66,173.24,540.3,191.35,63.06
006621.txt,Car,303.2,185.1,425.53,230.97,25.11
006621.txt,Car,413.2,173.62,498.38,209.99,39.43
006621.txt,Car,484.61,178.96,533.4,198.7,57.96
006622.txt,Car,1016.39,144.55,1241.0,253.45,15.99
006622.txt,Car,1124.35,171.37,1241.0,242.27,16.77
006622.txt,Car,0.0,187.43,240.27,350.29,7.46
006622.txt,Car,0.0,176.55,295.65,295.81,10.2
006622.txt,Car,71.59,160.7,388.39,271.69,12.5
006622.txt,Car,287.23,161.92,464.94,233.1,18.64
006622.txt,Car,317.54,175.92,480.39,228.31,20.76
006622.txt,Car,187.94,172.72,412.01,248.12,15.64
006622.txt,Car,465.17,170.36,556.8,199.05,36.74
006622.txt,Car,967.43,160.78,1098.6,217.62,23.83
006622.txt,Car,668.9,169.5,766.25,204.21,32.5
006623.txt,Car,588.73,174.32,615.86,201.14,46.67
006623.txt,Car,384.14,177.41,518.37,281.26,13.57
006623.txt,Car,138.21,189.88,258.03,249.19,22.24
006623.txt,Cyclist,675.45,161.19,735.92,227.76,19.35
006623.txt,Pedestrian,682.15,169.87,697.15,225.65,20.96
006623.txt,Pedestrian,660.65,171.63,675.65,219.84,22.69
006623.txt,Pedestrian,400.73,173.54,410.73,230.78,20.36
006624.txt,Car,577.22,173.56,642.57,233.11,21.43
006624.txt,Car,0.0,193.35,223.71,300.66,12.11
006624.txt,Van,78.36,90.14,430.9,340.68,10.36
006624.txt,Car,219.96,183.22,350.68,247.66,19.07
006624.txt,Car,432.91,175.32,512.44,234.56,21.9
006624.txt,Car,392.2,181.12,447.58,213.52,33.86
006624.txt,Car,482.57,176.93,529.02,212.19,34.0
006624.txt,Car,503.55,181.07,535.53,204.5,44.56
006624.txt,Misc,524.79,151.38,561.93,192.81,66.63
006625.txt,Car,912.39,185.56,1241.0,374.0,3.77
006625.txt,Car,0.0,208.59,241.71,374.0,8.29
006625.txt,Car,437.31,188.69,489.58,225.22,30.87
006625.txt,Car,649.68,175.55,693.43,209.51,34.41
006625.txt,Car,463.19,187.29,508.19,217.0,36.37
006625.txt,Car,492.61,179.87,528.52,209.59,44.65
006625.txt,Car,82.08,203.67,165.59,234.73,38.62
006625.txt,Car,133.18,202.42,208.24,232.68,38.64
006625.txt,Car,173.36,198.22,253.04,230.95,38.06
006625.txt,Car,228.31,198.3,298.18,230.88,38.26
006626.txt,Truck,592.49,162.54,621.06,193.48,73.35
006626.txt,Car,385.45,185.72,428.56,207.15,52.66
006627.txt,Car,1123.72,160.32,1241.0,374.0,1.22
006627.txt,Pedestrian,857.29,148.91,897.29,253.36,13.62
006627.txt,Pedestrian,847.2,155.58,902.12,251.2,14.57
006627.txt,Car,453.87,171.97,511.29,224.5,27.69
006627.txt,Pedestrian,647.91,168.92,662.24,206.35,34.87
006627.txt,Car,0.0,211.76,163.77,374.0,5.16
006627.txt,Pedestrian,274.26,189.94,297.59,255.81,17.24
006628.txt,Car,710.2,181.29,930.89,322.12,9.62
006628.txt,Car,588.99,185.32,658.09,230.72,24.41
006628.txt,Car,532.24,178.39,602.7,208.59,39.54
006628.txt,Cyclist,206.1,179.05,341.96,372.86,6.92
006628.txt,Car,650.48,177.52,726.55,211.06,35.81
006628.txt,Car,709.35,178.37,776.77,208.05,39.01
006628.txt,Car,770.06,179.73,820.5,204.65,42.06
006628.txt,Car,806.87,171.22,869.1,199.72,45.28
006629.txt,Car,940.56,172.64,1241.0,374.0,3.46
006629.txt,Car,475.48,186.58,569.76,249.55,17.92
006629.txt,Van,722.34,92.5,918.2,274.9,13.48
006629.txt,Car,680.7,175.03,731.61,211.9,31.67
006629.txt,Car,536.04,180.79,589.84,222.75,26.86
006629.txt,Car,709.03,173.21,790.14,238.63,19.69
006629.txt,Car,666.73,175.6,692.32,197.03,48.57
006629.txt,Pedestrian,865.56,142.2,905.89,274.85,9.93
006629.txt,Misc,256.55,196.66,381.06,269.96,13.17
006630.txt,Car,145.92,189.36,292.49,271.7,15.6
006630.txt,Car,492.91,180.7,533.13,208.28,37.1
006630.txt,Car,241.32,186.37,356.7,245.72,20.67
006630.txt,Car,328.73,186.92,402.85,227.42,26.41
006630.txt,Car,370.87,183.49,442.24,217.09,33.2
006630.txt,Car,659.32,175.29,687.6,197.86,46.06
006631.txt,Car,498.43,178.15,548.27,218.8,29.61
006631.txt,Car,240.87,175.58,297.77,208.98,43.9
006631.txt,Truck,550.4,160.01,581.51,199.3,66.17
006631.txt,Car,587.25,177.86,626.91,217.37,32.17
006632.txt,Car,618.82,163.63,714.49,226.74,19.2
006632.txt,Car,538.07,167.51,590.05,199.08,33.71
006632.txt,Car,868.89,165.73,1138.95,269.11,11.74
006632.txt,Car,1153.36,167.88,1241.0,270.35,11.18
006632.txt,Car,489.32,162.69,546.4,186.82,48.51
006632.txt,Cyclist,423.04,165.92,443.44,215.79,24.65
006632.txt,Car,582.49,161.77,642.02,187.58,45.58
006632.txt,Car,679.65,160.96,720.39,180.79,52.04
006633.txt,Car,589.76,175.05,615.89,200.87,48.39
006633.txt,Car,142.22,180.88,306.63,264.86,16.54
006633.txt,Van,249.42,169.53,342.89,229.28,28.14
006633.txt,Van,452.5,168.54,491.91,204.28,50.41
006634.txt,Truck,596.22,159.79,623.94,189.81,75.42
006634.txt,Car,751.16,183.68,968.84,297.97,10.97
006634.txt,Van,0.0,188.58,89.25,259.29,19.76
006635.txt,Car,0.0,173.59,68.62,220.69,24.68
006635.txt,Car,86.82,170.56,181.52,211.31,32.14
006635.txt,Car,189.16,173.29,249.57,203.15,39.63
006635.txt,Car,578.03,169.55,636.09,227.43,22.69
006635.txt,Cyclist,753.64,170.42,764.38,196.79,45.85
006636.txt,Car,582.47,177.74,609.1,204.05,47.53
006636.txt,Tram,206.41,146.24,404.02,216.73,54.59
006637.txt,Car,573.08,174.32,614.5,212.08,32.71
006637.txt,Car,0.0,199.86,342.09,375.0,7.68
006637.txt,Car,106.47,185.51,277.15,263.0,15.61
006637.txt,Car,292.33,182.12,430.37,262.03,15.63
006637.txt,Van,321.68,171.23,406.82,227.0,25.03
006637.txt,Misc,428.09,155.74,503.46,230.82,22.77
006637.txt,Van,454.58,153.28,525.23,220.63,27.88
006637.txt,Car,380.23,183.96,432.78,216.1,31.66
006637.txt,Car,501.22,172.77,539.2,204.32,43.06
006637.txt,Van,533.4,165.09,558.92,193.54,67.14
006637.txt,Car,216.9,181.91,315.8,227.34,25.36
006638.txt,Car,430.43,178.64,524.26,213.49,34.49
006638.txt,Car,641.02,183.04,693.73,220.14,28.33
006638.txt,Car,316.37,178.87,472.74,234.63,21.77
006638.txt,Car,134.83,186.13,383.17,274.31,13.51
006638.txt,Car,794.22,181.25,1034.69,267.86,13.73
006638.txt,Car,3.81,190.44,327.15,297.4,10.97
006638.txt,Car,0.0,167.93,265.56,335.73,8.52
006638.txt,Car,0.0,197.02,170.56,374.0,5.9
006639.txt,Car,574.96,178.55,626.7,219.02,26.39
006639.txt,Car,179.92,186.31,359.88,273.56,13.45
006639.txt,Car,407.04,190.06,533.28,278.3,12.94
006639.txt,Car,469.51,181.21,555.55,246.33,17.96
006639.txt,Car,353.69,172.91,477.78,224.82,23.78
006639.txt,Car,851.75,209.09,1241.0,374.0,4.13
006639.txt,Truck,691.65,51.38,929.99,285.33,14.51
006639.txt,Pedestrian,931.71,162.32,1008.38,316.64,8.73
006639.txt,Car,647.45,177.24,699.32,217.86,27.89
006639.txt,Car,633.8,178.87,671.18,207.79,37.15
006639.txt,Truck,621.04,141.61,665.51,199.94,46.74
006639.txt,Car,245.79,177.85,320.74,210.78,33.79
006639.txt,Car,570.08,177.14,603.94,208.05,37.62
006639.txt,Car,0.0,174.75,125.6,234.57,19.26
006640.txt,Car,383.74,173.31,500.71,257.84,16.58
006640.txt,Car,205.54,178.28,267.08,208.63,39.05
006640.txt,Car,507.04,176.29,548.88,207.5,36.18
006640.txt,Car,335.61,175.44,371.96,196.16,57.01
006640.txt,Car,360.25,173.9,395.4,193.16,61.95
006640.txt,Car,562.66,174.8,580.34,188.28,78.62
006640.txt,Car,541.84,174.01,567.49,197.71,55.11
006640.txt,Car,586.0,172.75,623.31,209.91,34.06
006641.txt,Car,199.9,197.12,234.55,226.28,40.27
006642.txt,Car,596.17,177.84,619.72,200.24,52.13
006642.txt,Car,775.36,198.1,1113.55,374.0,6.73
006642.txt,Car,717.46,183.12,881.85,294.92,11.75
006642.txt,Car,552.63,180.37,578.45,201.8,51.06
006642.txt,Car,677.81,180.95,745.56,234.49,22.07
006642.txt,Car,658.11,175.33,717.18,223.84,26.58
006642.txt,Car,641.04,175.6,676.99,204.27,40.12
006642.txt,Car,437.22,184.14,487.71,203.26,60.04
006642.txt,Car,366.84,185.55,423.61,205.5,59.98
006642.txt,Pedestrian,719.23,165.65,734.23,211.45,29.06
006643.txt,Car,587.3,175.29,613.39,201.08,48.45
006643.txt,Car,370.66,176.55,435.86,217.9,31.45
006643.txt,Van,365.82,170.18,418.72,209.72,41.48
006643.txt,Van,479.48,169.15,507.81,196.72,64.47
006644.txt,Car,0.0,193.07,358.24,374.0,5.86
006644.txt,Car,406.77,191.79,502.19,268.96,16.41
006644.txt,Car,459.38,187.92,526.24,240.76,23.2
006644.txt,Car,506.49,183.23,568.61,223.05,30.59
006644.txt,Misc,706.52,185.3,740.1,251.32,15.21
006645.txt,Pedestrian,1098.33,152.94,1178.66,298.47,9.16
006645.txt,Pedestrian,810.4,171.37,833.4,235.12,19.53
006645.txt,Pedestrian,789.48,165.66,818.81,235.69,19.52
006646.txt,Car,0.0,202.75,288.99,374.0,4.3
006646.txt,Car,0.0,202.54,243.1,311.98,11.47
006646.txt,Car,317.49,185.75,505.47,316.44,10.62
006646.txt,Car,478.34,174.48,501.07,194.88,62.07
006647.txt,Car,436.32,170.11,535.5,236.32,21.46
006647.txt,Car,517.6,177.47,584.46,217.56,28.92
006647.txt,Car,611.88,175.91,646.61,199.76,45.07
006647.txt,Car,682.42,173.71,709.03,189.61,67.81
006647.txt,Cyclist,696.58,168.73,718.67,220.65,25.69
006648.txt,Car,897.6,164.84,1241.0,374.0,2.72
006648.txt,Car,457.65,177.1,620.0,275.53,13.49
006648.txt,Car,812.87,185.18,1051.78,364.51,7.91
006648.txt,Car,795.13,170.77,933.95,279.8,12.3
006648.txt,Car,1133.34,141.1,1241.0,214.85,19.25
006648.txt,Van,1035.09,132.13,1208.21,215.64,19.62
006648.txt,Van,932.04,144.0,1080.19,217.89,20.38
006648.txt,Car,580.54,170.26,643.18,212.63,27.71
006648.txt,Car,887.99,160.24,970.78,197.21,31.12
006648.txt,Car,761.93,166.32,804.38,203.08,33.16
006648.txt,Car,629.71,168.9,672.85,199.99,38.78
006648.txt,Truck,722.73,141.72,767.76,185.85,63.5
006649.txt,Car,175.66,186.66,364.0,292.69,11.8
006649.txt,Car,1147.45,205.33,1241.0,374.0,1.67
006649.txt,Car,793.72,183.45,1168.44,374.0,7.35
006649.txt,Car,303.4,182.46,432.22,257.46,16.47
006649.txt,Car,738.58,179.05,889.99,278.22,12.76
006649.txt,Car,477.19,175.85,532.18,198.69,46.52
006649.txt,Pedestrian,668.46,169.29,688.37,200.22,39.89
006649.txt,Truck,647.03,150.23,722.61,189.02,69.21
006650.txt,Pedestrian,1218.75,147.83,1241.0,352.75,6.01
006650.txt,Pedestrian,759.26,171.4,777.26,218.0,26.94
006650.txt,Cyclist,686.09,169.96,702.16,206.36,38.77
006651.txt,Car,136.85,189.42,259.18,244.75,23.71
006651.txt,Tram,286.39,132.16,471.2,227.06,34.78
006651.txt,Tram,427.34,149.11,511.32,203.01,53.96
006651.txt,Cyclist,760.56,165.11,784.02,212.68,27.31
006652.txt,Pedestrian,987.23,142.65,1095.57,317.91,7.72
006653.txt,Pedestrian,135.77,151.88,209.86,310.55,8.48
006654.txt,Car,990.34,183.2,1241.0,293.19,10.12
006654.txt,Car,947.54,181.96,1241.0,269.58,12.28
006655.txt,Car,1019.43,192.47,1241.0,374.0,1.93
006655.txt,Car,780.04,178.65,1016.86,335.1,8.14
006655.txt,Car,161.95,199.94,352.45,308.27,12.7
006655.txt,Car,459.56,187.81,503.55,219.47,35.24
006655.txt,Car,645.87,175.09,683.93,204.91,38.93
006655.txt,Car,480.16,186.91,518.8,213.1,40.92
006655.txt,Car,183.63,200.11,246.99,226.94,42.99
006655.txt,Car,220.91,196.39,288.02,225.35,42.43
006655.txt,Car,270.34,196.55,329.24,225.42,42.62
006656.txt,Pedestrian,299.87,143.46,373.03,301.94,9.12
006657.txt,Van,251.73,112.73,477.73,279.92,14.18
006657.txt,Car,449.02,176.28,549.18,225.75,22.48
006657.txt,Pedestrian,556.39,168.42,571.73,215.65,28.94
006657.txt,Cyclist,559.45,172.5,599.96,213.36,32.61
006657.txt,Cyclist,880.06,159.7,923.88,198.07,33.63
006658.txt,Car,580.55,175.9,620.25,212.11,34.03
006658.txt,Car,0.0,189.93,136.43,325.48,8.48
006658.txt,Car,0.0,185.54,182.08,263.22,15.87
006658.txt,Misc,449.51,149.63,536.17,229.34,24.43
006658.txt,Misc,111.7,67.99,463.58,351.08,9.53
006658.txt,Truck,519.97,134.34,572.04,205.12,49.57
006659.txt,Cyclist,1058.36,196.55,1204.68,374.0,6.44
006659.txt,Car,799.24,203.87,1220.71,374.0,5.79
006659.txt,Van,715.64,169.34,905.35,310.41,11.09
006659.txt,Car,507.64,179.42,566.98,228.03,25.48
006659.txt,Van,669.57,161.93,739.98,224.41,25.66
006659.txt,Car,657.48,178.46,702.04,216.04,33.06
006660.txt,Car,837.77,205.39,1241.0,374.0,5.35
006660.txt,Van,0.0,165.59,99.53,374.0,5.19
006660.txt,Car,0.0,179.62,302.25,310.82,10.02
006660.txt,Car,843.83,191.45,1118.16,275.35,12.67
006660.txt,Car,820.86,178.17,1015.77,260.55,15.18
006660.txt,Car,733.58,170.35,887.24,229.13,23.05
006660.txt,Misc,316.77,198.0,422.53,248.57,16.87
006660.txt,Car,262.23,151.25,438.49,240.14,19.21
006660.txt,Van,641.26,157.32,697.17,214.16,32.93
006660.txt,Car,379.21,178.17,496.88,217.06,28.78
006660.txt,Car,423.78,171.1,521.95,211.7,33.86
006660.txt,Van,626.69,158.68,660.8,198.44,50.4
006660.txt,Van,505.14,164.53,565.85,194.34,71.68
006661.txt,Pedestrian,1091.97,156.04,1179.54,299.55,9.12
006662.txt,Car,0.0,168.8,287.15,322.16,8.85
006662.txt,Car,907.86,144.23,1046.57,218.49,22.39
006662.txt,Car,987.96,160.25,1108.51,211.51,23.13
006662.txt,Car,141.37,179.7,396.15,264.19,13.78
006662.txt,Car,225.23,174.84,405.98,245.86,16.55
006662.txt,Car,256.85,162.25,455.97,234.24,18.81
006662.txt,Car,371.78,164.22,500.44,216.32,25.17
006662.txt,Car,387.89,169.99,509.92,209.42,27.25
006662.txt,Car,657.02,161.87,737.32,190.81,38.89
006663.txt,Car,41.29,188.01,388.46,374.0,7.14
006663.txt,Car,814.85,182.12,1177.1,374.0,7.99
006663.txt,Car,355.54,167.64,492.44,268.23,14.7
006663.txt,Car,492.58,174.07,578.68,234.16,21.49
006663.txt,Car,751.84,175.21,865.29,262.3,15.4
006663.txt,Car,745.83,179.42,810.05,239.1,20.7
006663.txt,Car,640.45,174.9,709.22,212.25,31.98
006663.txt,Truck,806.44,139.1,852.18,178.26,70.93
006664.txt,Car,560.28,170.31,587.73,189.6,57.34
006664.txt,Car,573.12,165.85,605.1,191.99,48.59
006664.txt,Car,491.33,172.42,580.67,212.68,28.77
006664.txt,Car,229.67,175.79,397.27,229.63,22.17
006664.txt,Car,328.75,171.1,397.29,204.61,38.43
006665.txt,Car,0.0,192.41,399.14,373.0,4.05
006665.txt,Car,399.37,182.88,519.1,269.58,13.59
006665.txt,Car,589.22,175.32,648.74,229.6,22.58
006665.txt,Car,527.98,173.04,579.19,218.39,26.83
006665.txt,Car,0.0,166.75,187.41,365.46,6.53
006665.txt,Car,319.49,181.72,431.84,242.62,19.58
006665.txt,Van,495.0,168.94,532.37,199.55,44.74
006666.txt,Pedestrian,37.59,162.81,145.59,337.4,7.1
006667.txt,Car,569.49,180.28,610.34,220.68,31.61
006667.txt,Car,0.0,195.36,200.83,314.15,11.21
006667.txt,Car,253.19,190.45,362.89,253.2,20.56
006667.txt,Car,376.47,184.3,432.77,224.27,30.97
006667.txt,Car,434.92,187.98,476.8,213.04,42.59
006668.txt,Car,497.9,183.08,551.89,221.31,30.96
006668.txt,Car,560.43,180.66,583.99,197.34,67.11
006669.txt,Misc,1002.16,0.0,1008.25,374.0,1.17
006669.txt,Van,765.43,123.5,1056.98,345.81,9.1
006669.txt,Car,709.5,165.14,814.74,251.35,17.03
006669.txt,Car,670.11,173.27,717.68,213.61,32.72
006669.txt,Car,533.31,181.39,570.47,212.31,38.52
006669.txt,Car,579.79,176.58,614.59,201.9,49.24
006670.txt,Car,732.96,162.26,779.81,182.22,59.79
006670.txt,Car,554.62,189.11,727.05,347.03,8.29
006670.txt,Car,567.67,180.4,656.56,256.48,15.39
006671.txt,Car,557.18,172.16,590.5,197.74,43.71
006671.txt,Car,615.02,169.86,639.32,191.65,53.02
006672.txt,Car,236.02,180.83,342.26,229.07,24.37
006672.txt,Car,861.62,178.27,1223.0,369.0,5.69
006672.txt,Car,756.14,176.32,948.94,297.95,10.62
006672.txt,Car,710.48,175.26,805.07,246.5,16.59
006672.txt,Car,683.9,175.84,757.25,229.31,22.03
006672.txt,Car,660.67,175.74,700.45,208.58,33.13
006673.txt,Car,517.92,162.42,739.49,372.44,7.03
006673.txt,Car,377.5,185.02,417.63,205.05,52.98
006673.txt,Car,334.21,187.9,373.92,208.28,52.02
006673.txt,Car,424.48,181.49,463.2,201.59,53.63
006673.txt,Car,947.73,174.52,1085.74,218.6,27.62
006673.txt,Car,377.05,183.72,479.13,215.67,33.74
006673.txt,Car,940.77,168.97,1044.88,208.74,33.94
006673.txt,Van,398.36,169.22,531.09,229.3,23.24
006673.txt,Van,272.88,174.9,444.78,245.14,19.97
006674.txt,Car,459.01,185.64,508.14,229.76,28.01
006674.txt,Car,475.43,183.23,521.19,218.25,34.7
006674.txt,Car,202.73,178.65,377.0,243.08,21.69
006675.txt,Car,287.92,183.21,570.26,278.66,12.59
006675.txt,Car,530.19,184.46,557.88,209.04,47.92
006675.txt,Car,433.85,188.06,469.14,212.87,45.41
006676.txt,Pedestrian,789.0,155.29,893.33,323.19,7.41
006677.txt,Car,462.72,191.78,529.56,244.42,23.83
006677.txt,Misc,645.32,190.22,673.1,219.55,42.27
006678.txt,Car,636.08,183.08,681.65,215.49,32.13
006678.txt,Car,359.24,178.91,490.67,226.19,25.54
006678.txt,Car,241.2,185.19,428.66,253.22,17.26
006678.txt,Car,755.6,181.48,938.28,248.35,17.53
006678.txt,Car,166.27,185.85,393.69,262.86,14.76
006678.txt,Car,63.52,169.61,362.2,285.2,12.26
006678.txt,Car,0.0,187.56,331.01,314.76,9.63
006678.txt,Car,0.0,194.7,267.4,364.76,7.3
006678.txt,Car,995.9,182.48,1241.0,347.94,7.83
006678.txt,Car,1147.45,197.87,1241.0,374.0,5.53
006679.txt,Car,996.0,220.04,1241.0,374.0,1.86
006679.txt,Van,494.55,165.53,580.67,237.98,20.58
006679.txt,Van,705.52,171.59,783.02,242.7,20.02
006679.txt,Car,555.05,177.19,604.44,216.53,29.38
006679.txt,Van,570.5,167.73,612.88,208.28,35.34
006679.txt,Car,582.28,168.47,627.91,200.67,40.59
006679.txt,Car,610.98,170.26,652.77,193.18,51.14
006679.txt,Car,260.36,173.5,470.68,243.05,16.57
006680.txt,Car,261.38,174.77,310.62,198.08,47.63
006680.txt,Car,573.27,172.11,615.07,213.76,30.65
006681.txt,Car,615.05,174.33,668.9,226.28,24.15
006681.txt,Car,368.47,184.74,488.53,261.27,15.73
006681.txt,Car,314.76,186.82,421.03,244.43,19.81
006682.txt,Car,382.68,174.95,505.11,255.82,15.16
006682.txt,Cyclist,972.91,138.16,1058.54,207.88,18.18
006682.txt,Cyclist,897.66,142.94,961.98,200.74,23.36
006682.txt,Pedestrian,544.88,160.88,569.57,220.17,22.27
006682.txt,Cyclist,731.69,158.2,772.61,195.96,32.82
006682.txt,Pedestrian,403.55,160.64,424.91,226.75,19.7
006682.txt,Cyclist,834.58,154.08,861.61,195.57,30.31
006682.txt,Pedestrian,226.96,177.3,249.18,228.38,24.21
006682.txt,Pedestrian,219.29,179.87,243.46,229.13,23.64
006682.txt,Cyclist,287.5,169.56,361.55,234.93,19.25
006682.txt,Pedestrian,305.15,174.91,327.88,225.61,22.81
006682.txt,Pedestrian,278.99,173.25,315.69,235.63,20.93
006682.txt,Pedestrian,387.33,160.97,410.73,223.98,22.25
006682.txt,Car,1094.19,143.19,1223.0,180.8,31.14
006682.txt,Car,990.6,156.16,1106.16,187.52,30.89
006683.txt,Car,352.54,194.29,389.92,226.26,40.81
006683.txt,Car,165.86,196.52,440.09,374.0,8.57
006684.txt,Car,574.84,183.22,663.64,268.05,15.06
006684.txt,Car,134.13,204.06,248.36,248.63,26.55
006684.txt,Car,18.2,209.98,139.54,255.97,25.35
006684.txt,Car,331.14,194.73,398.36,227.13,36.11
006684.txt,Car,1085.75,186.38,1241.0,250.06,19.43
006684.txt,Car,266.3,198.63,326.91,226.62,42.82
006684.txt,Car,392.88,190.86,430.11,214.17,54.05
006685.txt,Pedestrian,498.3,145.58,589.64,359.12,6.71
006686.txt,Car,302.0,195.57,467.06,303.25,11.71
006686.txt,Car,518.01,184.88,550.25,209.61,42.81
006686.txt,Van,567.73,163.0,611.63,191.93,70.57
006686.txt,Car,396.23,183.53,490.74,217.88,34.49
006687.txt,Car,0.0,182.48,327.65,350.92,7.93
006687.txt,Car,220.64,157.88,415.92,283.8,12.28
006687.txt,Car,382.36,178.09,469.33,233.54,20.91
006687.txt,Car,430.82,169.9,489.71,212.76,29.72
006687.txt,Van,879.27,127.23,1161.58,237.17,16.52
006688.txt,Car,0.0,221.8,212.11,374.0,3.24
006688.txt,Car,320.32,187.33,458.18,233.24,26.38
006689.txt,Car,585.59,180.61,633.98,226.4,26.69
006689.txt,Car,216.42,195.64,322.59,243.0,23.54
006689.txt,Car,410.73,187.74,452.04,212.01,45.05
006689.txt,Car,431.64,183.07,469.94,206.81,50.75
006689.txt,Car,645.08,177.4,700.4,202.03,47.01
006689.txt,Car,633.8,178.94,687.33,198.85,53.87
006690.txt,Tram,633.76,150.21,705.67,189.46,73.05
006690.txt,Car,0.0,205.99,72.64,317.84,9.27
006690.txt,Car,333.26,185.43,413.86,230.2,29.0
006690.txt,Cyclist,893.36,156.1,925.47,206.7,26.25
006691.txt,Car,448.97,184.6,539.26,243.12,21.0
006692.txt,Car,0.0,179.63,395.46,374.0,5.87
006692.txt,Car,783.85,183.61,1191.78,374.0,6.59
006692.txt,Car,359.76,184.94,485.88,263.37,15.76
006692.txt,Car,687.18,177.95,796.36,259.75,14.72
006692.txt,Car,647.97,176.22,706.11,222.04,25.52
006692.txt,Car,415.61,174.5,505.21,216.58,32.36
006692.txt,Misc,634.9,142.03,692.82,211.86,32.72
006692.txt,Car,544.25,175.23,563.77,191.99,69.29
006693.txt,Car,55.97,192.54,182.39,247.61,24.15
006693.txt,Car,359.63,186.64,401.1,206.7,51.36
006694.txt,Car,287.34,181.86,475.99,319.25,10.7
006694.txt,Car,818.0,175.95,1150.77,374.0,6.93
006694.txt,Car,721.54,176.76,886.25,289.94,11.63
006694.txt,Truck,432.8,128.48,535.53,233.09,20.79
006694.txt,Car,663.64,175.8,720.41,221.99,24.88
006694.txt,Van,622.35,167.08,652.0,196.82,50.41
006695.txt,Van,813.39,0.0,1171.49,374.0,3.37
006695.txt,Car,722.09,147.77,915.04,299.42,10.71
006695.txt,Car,688.59,171.7,799.03,251.05,16.04
006695.txt,Car,639.83,175.55,705.46,221.25,24.88
006695.txt,Car,0.0,195.1,99.1,260.67,18.92
006695.txt,Misc,161.77,197.94,208.48,252.55,18.6
006695.txt,Cyclist,482.15,174.38,498.53,215.17,32.09
006695.txt,Car,429.44,184.29,478.44,223.25,27.38
006695.txt,Car,603.54,172.72,660.6,213.97,31.76
006695.txt,Car,567.05,177.09,605.83,202.97,43.89
006695.txt,Cyclist,502.52,173.39,518.13,210.55,34.01
006696.txt,Cyclist,833.47,159.1,876.52,226.82,20.54
006696.txt,Car,256.04,186.94,339.5,225.11,31.47
006696.txt,Car,313.05,184.83,367.72,210.24,46.36
006697.txt,Car,522.52,174.7,560.57,198.37,45.47
006698.txt,Car,576.75,180.47,604.47,207.87,45.73
006698.txt,Tram,355.23,163.11,439.87,203.85,81.64
006699.txt,Van,1.05,151.48,298.17,275.25,13.2
006699.txt,Car,904.93,189.43,1067.39,295.81,11.78
006699.txt,Car,880.18,179.85,989.69,252.69,17.43
006699.txt,Car,589.45,171.62,637.15,201.6,45.87
006699.txt,Car,842.81,177.72,886.26,218.19,29.18
006700.txt,Car,344.72,186.22,446.92,268.76,18.6
006700.txt,Pedestrian,680.86,179.68,698.46,226.58,27.88
006701.txt,Car,584.76,175.52,611.26,194.5,56.28
006702.txt,Car,610.44,174.23,664.66,226.48,24.01
006702.txt,Car,512.15,179.01,563.83,214.17,31.61
006702.txt,Car,467.88,180.5,518.11,211.01,35.31
006703.txt,Van,950.17,102.03,1237.0,373.0,2.91
006703.txt,Tram,383.61,136.46,590.68,199.01,45.84
006703.txt,Person_sitting,289.9,207.99,407.96,373.0,5.97
006703.txt,Person_sitting,210.71,209.32,336.37,373.0,5.99
006703.txt,Person_sitting,289.67,206.53,377.19,347.34,7.05
006703.txt,Person_sitting,337.67,201.48,407.09,322.42,8.15
006703.txt,Person_sitting,368.12,193.52,428.11,301.2,9.13
006703.txt,Pedestrian,9.91,154.63,132.76,373.0,6.17
006703.txt,Pedestrian,43.29,158.33,142.61,356.11,6.86
006704.txt,Cyclist,0.0,99.51,151.98,374.0,2.38
